questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,mcmcAnswer,tagRelationships,difficultyLevel,answerExplanationType,answerExplanation
subjective,markdown,"### **Find Longest Word**

Find the first word longer than 6 characters in a list. Stop searching when found.

Given list: `[""cat"", ""dog"", ""elephant"", ""fish"", ""giraffe""]`

**Expected Output:**
First long word: elephant (8 letters)

**Hint:** Loop through words, check `len(word) > 6`, break when found. Use loop-else if none found.",,,,,,,,,,,,,,,markdown,"**Problem:** Print the first 5 even numbers from a range of 1 to 50.

**Solution:**
```python
count = 0

for num in range(1, 51):
    if num % 2 == 0:
        print(num, end=' ')
        count += 1
        if count == 5:
            break
```

**Output:**
2 4 6 8 10

**Explanation:**
- Initialize counter to track how many evens printed
- Loop through 1 to 50
- Check if number is even
- If even, print it and increment counter
- When counter reaches 5, break
- Only first 5 evens are printed: 2, 4, 6, 8, 10

**Key Concept:** Counters with break can limit output to first N matches."
subjective,markdown,"### **Calculator with Exit**

Create a simple calculator that loops until user chooses to quit. Support add, subtract, multiply, divide.

**Example Interaction:**
=== Calculator ===
1. Add
2. Subtract
3. Multiply
4. Divide
5. Quit

Choice: 1
Enter first number: 10
Enter second number: 5
Result: 15

=== Calculator ===
1. Add
2. Subtract
3. Multiply
4. Divide
5. Quit

Choice: 5
Goodbye!

**Hint:** Use `while True:`, get choice and numbers, perform operation, break on quit choice.",,,,,,,,,,,,,,,markdown,"**Problem:** Search for a key in a dictionary. If found, print its value and stop.

**Solution:**
```python
person = {""name"": ""Alice"", ""age"": 25, ""city"": ""NYC""}
search_key = ""age""

for key, value in person.items():
    if key == search_key:
        print(f""Found {key}: {value}"")
        break
```

**Output:**
Found age: 25

**Explanation:**
- Use `.items()` to loop through key-value pairs
- Check if current key matches search key
- When found, print key and value, then break
- More efficient than checking all keys

**Alternative (Direct Access):**
```python
if ""age"" in person:
    print(f""Found age: {person['age']}"")
```
This is actually more efficient for dictionaries, but the loop demonstrates break usage.

**Key Concept:** Break works with dictionary iteration, though direct access is often better."
subjective,markdown,"### **Collect Until Sentinel**

Collect numbers into a list until user enters -1 (sentinel value). Then print statistics: count, sum, and average.

**Example Interaction:**
Enter number (-1 to finish): 10
Enter number (-1 to finish): 20
Enter number (-1 to finish): 30
Enter number (-1 to finish): 40
Enter number (-1 to finish): -1

Statistics:
Count: 4
Sum: 100
Average: 25.0

**Hint:** Use `while True:`, append valid numbers to list, break on -1, calculate statistics after loop.

---

## Additional Practice Problems

#",,,,,,,,,,,,,,,markdown,"**Problem:** Print non-empty strings from a list.

**Solution:**
```python
words = [""Hello"", """", ""World"", """", ""Python""]

for word in words:
    if not word:  # or: if word == """"
        continue
    print(word)
```

**Output:**
Hello
World
Python

**Explanation:**
- Loop through each word
- Empty string is ""falsy"" in Python, so `not word` is True
- If word is empty, continue skips it
- Only non-empty strings are printed

**Key Concept:** Empty strings are falsy, making `not word` a concise check."
subjective,markdown,"### **Find First Uppercase**

Find the first uppercase letter in a string and print its position.

Test string: ""hello World""

**Expected Output:**
First uppercase 'W' at position 6

**Hint:** Use enumerate() to get index, check `char.isupper()`, break when found.

---

#",,,,,,,,,,,,,,,markdown,"**Problem:** Add numbers from 1 to N, but stop when sum exceeds 100.

**Solution:**
```python
total = 0
num = 0

for i in range(1, 100):
    total += i
    if total > 100:
        num = i
        break

print(f""Sum exceeded 100 at number: {num}"")
print(f""Total sum: {total}"")
```

**Output:**
Sum exceeded 100 at number: 14
Total sum: 105

**Explanation:**
- Start with total = 0
- Add each number: 1, 2, 3, ...
- After adding 13: total = 91
- After adding 14: total = 105 (exceeds 100)
- Store the number that caused excess (14) and break
- Sum of 1+2+3+...+14 = 105

**Key Concept:** Break with accumulation helps find threshold crossings."
subjective,markdown,"### **Shopping Cart**

Create a shopping system where users can:
1. Add item (with price)
2. View cart
3. Checkout (show total and exit)

**Example:**
=== Shopping Cart ===
1. Add item
2. View cart
3. Checkout

Choice: 1
Item name: Apple
Price: $2.50
Added Apple

Choice: 1
Item name: Banana
Price: $1.50
Added Banana

Choice: 2
Cart:
- Apple: $2.50
- Banana: $1.50

Choice: 3
Total: $4.00
Thank you for shopping!

**Hint:** Use list to store items/prices, `while True:` for menu, break on checkout.

---

#",,,,,,,,,,,,,,,markdown,"**Problem:** Print numbers 1 to 15, but skip numbers divisible by 2 OR 3.

**Solution:**
```python
for num in range(1, 16):
    if num % 2 == 0 or num % 3 == 0:
        continue
    print(num, end=' ')
```

**Output:**
1 5 7 11 13

**Explanation:**
- Check if divisible by 2 OR by 3
- Skip: 2, 3, 4, 6, 8, 9, 10, 12, 14, 15
- Print: 1 (neither), 5 (neither), 7 (neither), 11 (neither), 13 (neither)
- These are numbers coprime to both 2 and 3

**Key Concept:** Logical OR in continue conditions combines multiple filter criteria."
subjective,markdown,"### **Password Strength Checker**

Keep asking for password until it meets requirements:
- At least 8 characters
- Contains at least one digit
- Contains at least one uppercase letter

**Example:**
Enter password: short
Too short! Must be at least 8 characters

Enter password: lowercase
Must contain at least one digit

Enter password: nodigit1
Must contain at least one uppercase letter

Enter password: ValidPass1
Password accepted!

**Hint:** Check each requirement, give specific feedback, break when all pass.

---

## Key Patterns to Practice

1. **Search and Stop**: Find first item matching condition
2. **while True + break**: Clean menu systems
3. **Loop-else**: Detect if break occurred
4. **Nested break**: Use flag variable
5. **Validation**: Keep asking until valid input
6. **Sentinel values**: Stop on special value
7. **Counter with break**: Limited attempts
8. **Early exit**: Stop when threshold reached

## Common Mistakes to Avoid

1. Forgetting to use break (infinite loop in `while True:`)
2. Breaking too early (before processing current item)
3. Assuming break exits all nested loops (only exits innermost)
4. Not handling loop-else correctly (runs when NO break)
5. Breaking without providing feedback to user",,,,,,,,,,,,,,,markdown,"**Problem:** Print a multiplication table for 1-5, but skip results that are multiples of 5.

**Solution:**
```python
for i in range(1, 5):
    for j in range(1, 5):
        result = i * j
        if result % 5 == 0:
            continue
        print(f""{i}x{j}={result:2}"", end=""  "")
    print()  # New line after each row
```

**Output:**
1x1=1  1x2=2  1x3=3  1x4=4
2x1=2  2x2=4  2x3=6  2x4=8
3x1=3  3x2=6  3x3=9  3x4=12
4x1=4  4x2=8  4x3=12 4x4=16

**Explanation:**
- Nested loops for i and j from 1 to 4
- Calculate product
- If product divisible by 5, continue skips printing
- Skipped results: 5 (1×5, but 5 not in range), 10 (2×5), 15 (3×5), 20 (4×5)
- Since j only goes to 4, no multiples of 5 in this range actually
- Table prints completely

**Corrected Solution (Range 1-6):**
```python
for i in range(1, 6):
    for j in range(1, 6):
        result = i * j
        if result % 5 == 0:
            continue
        print(f""{i}x{j}={result:2}"", end=""  "")
    print()
```
This would skip 5, 10, 15, 20, 25.

**Key Concept:** Continue in nested loops only affects the innermost loop."
subjective,markdown,"### **Skip Even Numbers**

Write a program that prints odd numbers from 1 to 10 using a while loop and continue.

**Expected Output:**
1
3
5
7
9

**Hint:** Increment first, then check if even (`num % 2 == 0`), use continue to skip.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a program that finds and prints the first even number from a list, then stops.

**Solution:**
```python
numbers = [1, 3, 5, 8, 9, 11]

for num in numbers:
    if num % 2 == 0:
        print(f""Found: {num}"")
        break
```

**Output:**
Found: 8

**Explanation:**
- Loop through each number in the list
- Check if the number is even using `num % 2 == 0`
- When we find the first even number (8), print it and use `break` to exit the loop
- Break immediately stops the loop execution, so we don't check 9 or 11

**Key Concept:** Break exits the loop as soon as the condition is met, useful for search operations."
subjective,markdown,"### **Print Positive Numbers Only**

Given a list of numbers, print only the positive ones using continue to skip negatives.

Given list: `[5, -3, 8, -1, 12, -7, 4]`

**Expected Output:**
5
8
12
4

**Hint:** Use for loop, check if `num < 0`, continue to skip negative.",,,,,,,,,,,,,,,markdown,"**Problem:** Print only even numbers from 1 to 10 using continue to skip odd numbers.

**Solution:**
```python
for num in range(1, 11):
    if num % 2 != 0:
        continue
    print(num)
```

**Output:**
2
4
6
8
10

**Explanation:**
- Loop through numbers 1 to 10
- If number is odd (`num % 2 != 0`), use `continue` to skip to next iteration
- Continue skips the print statement for odd numbers
- Only even numbers reach the print statement

**Alternative Solution:**
```python
for num in range(1, 11):
    if num % 2 == 0:
        print(num)
```

**Key Concept:** Continue skips the current iteration and moves to the next one, useful for filtering."
subjective,markdown,"### **Skip Vowels**

Print all consonants from the word ""python"" by skipping vowels.

**Expected Output:**
p
y
t
h
n

**Hint:** Check if `char in ""aeiou""`, use continue to skip vowels.",,,,,,,,,,,,,,,markdown,"**Problem:** Search for ""Alice"" in a list of names and print ""Found!"" when you find it.

**Solution:**
```python
names = [""Bob"", ""Charlie"", ""Alice"", ""David""]

for name in names:
    print(f""Checking {name}"")
    if name == ""Alice"":
        print(""Found!"")
        break
```

**Output:**
Checking Bob
Checking Charlie
Checking Alice
Found!

**Explanation:**
- Loop through each name in the list
- Print ""Checking"" message for each name
- When we find ""Alice"", print ""Found!"" and break
- David is never checked because break exits the loop

**Key Concept:** Break is useful for early exit when you've found what you're looking for."
subjective,markdown,"### **Sum Non-Zero Numbers**

Calculate the sum of all non-zero numbers from a list using continue to skip zeros.

Given list: `[10, 0, 5, 0, 8, 0, 3]`

**Expected Output:**
Sum: 26

**Hint:** If `num == 0`, continue. Otherwise add to total.",,,,,,,,,,,,,,,markdown,"**Problem:** Print only positive numbers from a list, skipping negative ones.

**Solution:**
```python
numbers = [5, -2, 8, -7, 3, -1, 9]

for num in numbers:
    if num < 0:
        continue
    print(num)
```

**Output:**
5
8
3
9

**Explanation:**
- Loop through all numbers
- If number is negative (`num < 0`), use continue to skip it
- Only positive numbers get printed
- Continue acts as a filter, skipping unwanted values

**Key Concept:** Continue is perfect for filtering out unwanted values while processing the rest."
subjective,markdown,"### **Skip Multiples of 5**

Print numbers from 1 to 20, but skip all multiples of 5.

**Expected Output:**
1 2 3 4 6 7 8 9 11 12 13 14 16 17 18 19

**Hint:** Check if `num % 5 == 0`, use continue to skip.",,,,,,,,,,,,,,,markdown,"**Problem:** Find the first vowel in a string and print its position.

**Solution:**
```python
text = ""Python""
vowels = ""aeiouAEIOU""

for index, char in enumerate(text):
    if char in vowels:
        print(f""First vowel: {char} at position {index}"")
        break
```

**Output:**
First vowel: o at position 4

**Explanation:**
- Use `enumerate()` to get both index and character
- Check if character is in vowels string
- When found, print the vowel and its position, then break
- Position 4 means it's the 5th character (0-indexed)

**Key Concept:** Enumerate provides index-value pairs, useful for position-based searches."
subjective,markdown,"### **Filter Empty Strings**

Given a list of strings, print only non-empty ones.

Given list: `[""hello"", """", ""world"", """", ""python"", """"]`

**Expected Output:**
hello
world
python

**Hint:** If `word == """"`, continue. Otherwise print.",,,,,,,,,,,,,,,markdown,"**Problem:** Calculate sum of numbers until you encounter a negative number.

**Solution:**
```python
numbers = [5, 10, 15, -3, 20, 25]
total = 0

for num in numbers:
    if num < 0:
        break
    total += num

print(f""Sum: {total}"")
```

**Output:**
Sum: 30

**Explanation:**
- Initialize total to 0
- Loop through numbers, adding each to total
- When we encounter -3 (first negative), break immediately
- Total = 5 + 10 + 15 = 30
- Numbers after -3 are never processed

**Key Concept:** Break can stop processing based on a condition, even mid-collection."
subjective,markdown,"### **Count Consonants**

Count the number of consonants in ""hello world"" by skipping vowels and spaces.

**Expected Output:**
Consonants: 7

**Hint:** If `char in ""aeiou ""`, continue. Otherwise increment counter.",,,,,,,,,,,,,,,markdown,"**Problem:** Print numbers 1 to 20, but skip multiples of 3.

**Solution:**
```python
for num in range(1, 21):
    if num % 3 == 0:
        continue
    print(num, end=' ')
```

**Output:**
1 2 4 5 7 8 10 11 13 14 16 17 19 20

**Explanation:**
- Loop through 1 to 20
- Check if number is divisible by 3 (`num % 3 == 0`)
- If yes, continue skips the print statement
- Multiples of 3 (3, 6, 9, 12, 15, 18) are skipped
- All other numbers are printed

**Key Concept:** Continue can filter based on mathematical conditions."
subjective,markdown,"### **Skip Range**

Print numbers 1-20 except numbers from 8 to 12 (inclusive).

**Expected Output:**
1 2 3 4 5 6 7 13 14 15 16 17 18 19 20

**Hint:** Use condition `8 <= num <= 12`, continue if in this range.",,,,,,,,,,,,,,,markdown,"**Problem:** Search for the number 7 in range 1 to 10. Print all numbers until you find 7.

**Solution:**
```python
for i in range(1, 11):
    print(i, end=' ')
    if i == 7:
        print(""\nFound target!"")
        break
```

**Output:**
1 2 3 4 5 6 7
Found target!

**Explanation:**
- Loop through range 1 to 10
- Print each number
- When we reach 7, print success message and break
- Numbers 8, 9, 10 are never processed

**Key Concept:** You can perform actions before breaking from a loop."
subjective,markdown,"### **Process Valid Commands**

Keep asking for 5 commands. If user enters ""skip"", don't count it and ask again.

**Example Interaction:**
Command 1: hello
Command 2: skip
Command 2: world
Command 3: python
Command 4: skip
Command 4: code
Command 5: test
All commands collected!

**Hint:** Use while loop with counter. If command == ""skip"", continue (don't increment).",,,,,,,,,,,,,,,markdown,"**Problem:** Check if a password has at least 8 characters. Stop checking after finding the first valid password.

**Solution:**
```python
passwords = [""abc"", ""pass123"", ""SecurePassword"", ""123""]

for password in passwords:
    print(f""Checking: {password}"")
    if len(password) >= 8:
        print(""Valid password found!"")
        break
```

**Output:**
Checking: abc
Checking: pass123
Checking: SecurePassword
Valid password found!

**Explanation:**
- Loop through each password
- Print which password we're checking
- Check if length is at least 8 characters
- ""SecurePassword"" has 14 characters, so it's valid
- Break immediately, ""123"" is never checked

**Key Concept:** Break saves processing time by stopping once requirement is met."
subjective,markdown,"### **Sum Positive Numbers**

Calculate sum and average of positive numbers only from a list.

Given list: `[10, -5, 20, -3, 15, -8, 5]`

**Expected Output:**
Positive sum: 50
Positive count: 4
Average: 12.5

**Hint:** Skip negatives with continue, accumulate sum and count for positives.",,,,,,,,,,,,,,,markdown,"**Problem:** Print each character in a string except spaces.

**Solution:**
```python
text = ""Hello World""

for char in text:
    if char == "" "":
        continue
    print(char, end=' ')
```

**Output:**
H e l l o W o r l d

**Explanation:**
- Loop through each character in the string
- If character is a space, continue skips it
- All other characters are printed
- Space between ""Hello"" and ""World"" is skipped

**Key Concept:** Continue is useful for filtering specific characters from strings."
subjective,markdown,"### **Skip Invalid Grades**

Given grades including invalid entries (negative or > 100), calculate valid grade statistics.

Given grades: `[85, -1, 92, 150, 78, -1, 95, 88]`

**Expected Output:**
Valid grades: 5
Average: 87.6
Highest: 95

**Hint:** Skip if `grade < 0 or grade > 100`, collect valid ones, calculate stats.",,,,,,,,,,,,,,,markdown,"**Problem:** Find the first number that appears more than once in a list.

**Solution:**
```python
numbers = [1, 2, 3, 4, 2, 5]
seen = set()

for num in numbers:
    if num in seen:
        print(f""First duplicate: {num}"")
        break
    seen.add(num)
```

**Output:**
First duplicate: 2

**Explanation:**
- Use a set to track numbers we've seen
- For each number, check if it's already in the set
- If yes, it's a duplicate - print and break
- If no, add it to the set and continue
- First occurrence of 2 is added to set, second occurrence triggers duplicate detection

**Key Concept:** Sets provide O(1) lookup for efficient duplicate detection."
subjective,markdown,"### **Data Cleaning**

Filter sensor readings, removing error values (-999) and calculate average.

Given readings: `[22.5, -999, 23.1, -999, 21.8, 24.2]`

**Expected Output:**
Valid readings: 4
Average: 22.9°C

**Hint:** If `reading == -999`, continue. Collect valid readings, compute average.",,,,,,,,,,,,,,,markdown,"**Problem:** Search for a number greater than 10. Use for-else to handle ""not found"" case.

**Solution:**
```python
numbers1 = [2, 4, 6, 8]
print(""List 1:"")
for num in numbers1:
    if num > 10:
        print(f""Found large number: {num}"")
        break
else:
    print(""No large number found"")

print()

numbers2 = [2, 4, 15, 8]
print(""List 2:"")
for num in numbers2:
    if num > 10:
        print(f""Found large number: {num}"")
        break
else:
    print(""No large number found"")
```

**Output:**
List 1:
No large number found

List 2:
Found large number: 15

**Explanation:**
- The `else` clause of a for loop executes ONLY if the loop completes without encountering a break
- List 1: No number > 10, so loop completes naturally and else executes
- List 2: 15 > 10, so we break, and else does NOT execute
- This is a clean way to handle ""search not found"" scenarios

**Key Concept:** For-else provides elegant handling of search success/failure."
subjective,markdown,"### **Username Validation**

From a list of usernames, print only those that are alphanumeric (no special characters or digits).

Given usernames: `[""alice"", ""b0b"", ""charlie"", ""d@ve"", ""eve123"", ""frank""]`

**Expected Output:**
Valid usernames:
alice
charlie
frank

**Hint:** Use `name.isalpha()` to check. Continue if contains digits or special chars.",,,,,,,,,,,,,,,markdown,"**Problem:** Count how many numbers you can process before encountering a number divisible by 7.

**Solution:**
```python
numbers = [1, 3, 5, 9, 11, 14, 16, 18]
count = 0

for num in numbers:
    if num % 7 == 0:
        break
    count += 1

print(f""Processed {count} numbers before stopping"")
```

**Output:**
Processed 5 numbers before stopping

**Explanation:**
- Initialize counter to 0
- For each number, check if divisible by 7
- If yes (14), break immediately
- If no, increment counter
- We process 1, 3, 5, 9, 11 (5 numbers) before hitting 14
- Counter gives us the count before break

**Key Concept:** Counters can track how many iterations occurred before break."
subjective,markdown,"### **Skip Based on Multiple Conditions**

Print numbers 1-20, but skip:
- Even numbers less than 10
- Odd numbers greater than 15

**Expected Output:**
1 3 5 7 9 10 11 12 13 14 15

**Hint:** Two continue statements with different conditions.",,,,,,,,,,,,,,,markdown,"**Problem:** Print words with 5 or more letters, skip shorter words.

**Solution:**
```python
words = [""Hi"", ""Python"", ""is"", ""amazing"", ""for"", ""coding""]

for word in words:
    if len(word) < 5:
        continue
    print(word)
```

**Output:**
Python
amazing
coding

**Explanation:**
- Loop through each word
- Check word length
- If less than 5 characters, continue skips it
- ""Hi"" (2), ""is"" (2), ""for"" (3) are skipped
- ""Python"" (6), ""amazing"" (7), ""coding"" (6) are printed

**Key Concept:** Continue can filter based on string properties like length."
subjective,markdown,"### **Process User Input with Validation**

Keep asking for numbers until user enters ""done"". Skip invalid (non-numeric) input without counting it.

**Example Interaction:**
Enter number (or 'done'): 10
Total: 10
Enter number (or 'done'): abc
Invalid input, try again
Enter number (or 'done'): 20
Total: 30
Enter number (or 'done'): xyz
Invalid input, try again
Enter number (or 'done'): done
Final total: 30
Count: 2

**Hint:** Use `while True`, break on ""done"", continue on invalid, process valid numbers.",,,,,,,,,,,,,,,markdown,"**Problem:** Find a number in a 2D list and print its position (row, col).

**Solution:**
```python
matrix = [[1, 2, 3], [4, 5, 6], [7, 8, 9]]
target = 5
found = False

for row_idx, row in enumerate(matrix):
    for col_idx, num in enumerate(row):
        if num == target:
            print(f""Found {target} at row {row_idx}, col {col_idx}"")
            found = True
            break
    if found:
        break
```

**Output:**
Found 5 at row 1, col 1

**Explanation:**
- Use nested loops with enumerate to track positions
- Inner loop checks each element in a row
- When target found, set flag and break inner loop
- After inner loop, check flag and break outer loop if needed
- Without flag, only inner loop would break, outer would continue
- Position (1, 1) means second row, second column (0-indexed)

**Key Concept:** Breaking nested loops requires a flag variable or function return."
subjective,markdown,"### **Filter Word Lengths**

From a sentence, collect words that are between 4 and 7 characters long (inclusive).

Given sentence: ""the quick brown fox jumps over the lazy dog""

**Expected Output:**
Words (4-7 chars): quick, brown, jumps, over, lazy
Count: 5

**Hint:** Split sentence, check length, continue if too short or too long.",,,,,,,,,,,,,,,markdown,"**Problem:** Print a list without consecutive duplicates.

**Solution:**
```python
numbers = [1, 1, 2, 2, 2, 3, 4, 4, 5]
prev = None

for num in numbers:
    if num == prev:
        continue
    print(num, end=' ')
    prev = num
```

**Output:**
1 2 3 4 5

**Explanation:**
- Track previous value with variable
- For each number, check if it equals previous
- If yes, continue skips it (consecutive duplicate)
- If no, print it and update previous
- First 1: prev is None, so print it, prev becomes 1
- Second 1: equals prev, skip it
- First 2: different from prev (1), print it, prev becomes 2
- And so on...

**Key Concept:** Tracking previous values helps detect consecutive patterns."
subjective,markdown,"### **Matrix Non-Zero Sum**

Calculate sum and average of all non-zero values in a 2D matrix.

Given matrix:
```python
matrix = [
    [1, 0, 3],
    [0, 5, 6],
    [7, 8, 0]
]
```

**Expected Output:**
Non-zero sum: 30
Non-zero count: 6
Average: 5.0

**Hint:** Nested loops, continue when value is 0, accumulate others.",,,,,,,,,,,,,,,markdown,"**Problem:** Check if all numbers in a list are even. Stop if you find an odd number.

**Solution:**
```python
numbers1 = [2, 4, 6, 8]
print(""List 1:"")
for num in numbers1:
    if num % 2 != 0:
        print(f""Not all even (found {num})"")
        break
else:
    print(""All numbers are even"")

print()

numbers2 = [2, 4, 5, 8]
print(""List 2:"")
for num in numbers2:
    if num % 2 != 0:
        print(f""Not all even (found {num})"")
        break
else:
    print(""All numbers are even"")
```

**Output:**
List 1:
All numbers are even

List 2:
Not all even (found 5)

**Explanation:**
- Check each number for oddness
- If odd number found, print message and break
- If loop completes (no odd found), else clause prints success
- List 1: All even, loop completes, else executes
- List 2: 5 is odd, break occurs, else doesn't execute
- This validates ""all"" condition efficiently

**Key Concept:** For-else elegantly handles ""all elements match"" validation."
subjective,markdown,"### **Skip Digits in String**

Remove all digits from a string and print the cleaned version.

Given string: ""h3ll0 w0rld 2023!""

**Expected Output:**
Cleaned: hll wrld !

**Hint:** Iterate through characters, if `char.isdigit()`, continue. Build result string.",,,,,,,,,,,,,,,markdown,"**Problem:** Search for multiple targets in a list. Stop if any target is not found.

**Solution:**
```python
numbers = [10, 20, 30, 40, 50]
targets = [20, 50, 60]

for target in targets:
    for index, num in enumerate(numbers):
        if num == target:
            print(f""{target} found at index {index}"")
            break
    else:
        print(f""{target} not found - stopping search"")
        break
```

**Output:**
20 found at index 1
50 found at index 4
60 not found - stopping search

**Explanation:**
- Outer loop iterates through targets
- Inner loop searches for each target in numbers
- If target found, break inner loop (else doesn't execute)
- If inner loop completes without break, target not found
- The else clause of inner loop breaks outer loop
- 20 found at index 1, 50 found at index 4
- 60 not in list, inner loop completes, else breaks outer loop

**Key Concept:** For-else can control outer loops from inner loop completion."
subjective,markdown,"### **Temperature Range Filter**

Process temperature readings. Skip:
- Error readings (-999)
- Out of range readings (< -50 or > 50)

Given readings: `[22.5, -999, 23.1, 150, 21.8, -999, 24.2, -10]`

**Expected Output:**
Valid readings: [22.5, 23.1, 21.8, 24.2, -10]
Count: 5
Average: 18.3°C

**Hint:** Two continues - one for error, one for range. Collect valid, calculate average.",,,,,,,,,,,,,,,markdown,"**Problem:** Print numbers from 1 to 20, but skip numbers 8 through 12 (inclusive).

**Solution:**
```python
for num in range(1, 21):
    if 8 <= num <= 12:
        continue
    print(num, end=' ')
```

**Output:**
1 2 3 4 5 6 7 13 14 15 16 17 18 19 20

**Explanation:**
- Loop through 1 to 20
- Check if number is in range 8-12 using chained comparison
- If yes, continue skips it
- Numbers 8, 9, 10, 11, 12 are all skipped
- All others are printed

**Key Concept:** Chained comparisons (`8 <= num <= 12`) are concise and readable."
subjective,markdown,"### **Complex Number Filter**

From a list, process only numbers that are:
- Positive
- Not divisible by 3
- Less than 50

Given list: `[5, -3, 12, 18, 25, 60, 7, 30, 45, 11]`

**Expected Output:**
Filtered numbers: [5, 25, 7, 11]
Sum: 48

**Hint:** Multiple continue statements for each skip condition.",,,,,,,,,,,,,,,markdown,"**Problem:** Find the first prime number in a list of numbers.

**Solution:**
```python
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

numbers = [4, 6, 8, 9, 11, 15, 17]

for num in numbers:
    if is_prime(num):
        print(f""First prime: {num}"")
        break
```

**Output:**
First prime: 11

**Explanation:**
- Helper function checks if a number is prime
- Loop through each number in the list
- Use helper function to check primality
- 4, 6, 8, 9 are not prime
- 11 is prime (only divisible by 1 and 11)
- Print and break when first prime found
- 15 and 17 are never checked

**Key Concept:** Helper functions can encapsulate complex conditions for break statements."
subjective,markdown,"### **Nested Loop Filtering**

Print multiplication table for 1-5, but skip any product that is a multiple of 6.

**Example Output:**
1 x 1 = 1
1 x 2 = 2
1 x 3 = 3
1 x 4 = 4
1 x 5 = 5
2 x 1 = 2
2 x 2 = 4
2 x 4 = 8
2 x 5 = 10
...
(skips 2x3=6, 3x2=6, 3x4=12, etc.)

**Hint:** Nested loops, calculate product, if `product % 6 == 0`, continue.",,,,,,,,,,,,,,,markdown,"**Problem:** Calculate sum of each row in a 2D list, but stop if any row sum exceeds 20.

**Solution:**
```python
matrix = [[1, 2, 3],
          [4, 5, 6],
          [7, 8, 9]]

for row_idx, row in enumerate(matrix):
    row_sum = sum(row)
    if row_sum > 20:
        print(f""Row {row_idx} sum: {row_sum} - exceeds limit, stopping"")
        break
    print(f""Row {row_idx} sum: {row_sum}"")
```

**Output:**
Row 0 sum: 6
Row 1 sum: 15
Row 2 sum: 24 - exceeds limit, stopping

**Explanation:**
- Loop through each row with enumerate
- Calculate sum of each row using `sum()` function
- Row 0: 1+2+3 = 6 (OK, continue)
- Row 1: 4+5+6 = 15 (OK, continue)
- Row 2: 7+8+9 = 24 (exceeds 20, break)
- Processing stops at row 2

**Key Concept:** Break can enforce limits or thresholds during processing."
subjective,markdown,"### **Skip File Extensions**

From a list of filenames, print only those that don't end with "".tmp"" or "".log"".

Given files: `[""data.txt"", ""temp.tmp"", ""info.log"", ""report.pdf"", ""cache.tmp"", ""notes.txt""]`

**Expected Output:**
data.txt
report.pdf
notes.txt

**Hint:** Check if filename ends with "".tmp"" or "".log"", continue to skip.",,,,,,,,,,,,,,,markdown,"**Problem:** Print each character in a string except vowels.

**Solution:**
```python
text = ""Education""

for char in text:
    if char.lower() in ""aeiou"":
        continue
    print(char, end=' ')
```

**Output:**
E d c t n

**Explanation:**
- Loop through each character
- Convert to lowercase for comparison
- Check if it's a vowel (a, e, i, o, u)
- If vowel, continue skips it
- 'E' is capital but we check lowercase 'e' (vowel) - wait, this would skip it!

**Corrected Solution:**
```python
text = ""Education""

for char in text:
    if char.lower() in ""aeiou"":
        continue
    print(char, end=' ')
```

**Actual Output:**
d c t n

**Explanation (Corrected):**
- 'E' → 'e' is vowel, skip
- 'd' is consonant, print
- 'u' is vowel, skip
- 'c' is consonant, print
- 'a' is vowel, skip
- 't' is consonant, print
- 'i' is vowel, skip
- 'o' is vowel, skip
- 'n' is consonant, print

**Key Concept:** Use `.lower()` to make case-insensitive comparisons."
subjective,markdown,"### **Collect Valid Ages**

Keep asking for ages until user enters ""done"". Skip invalid ages (< 0 or > 120) without counting them.

**Example Interaction:**
Enter age (or 'done'): 25
Valid age added
Enter age (or 'done'): 150
Invalid age, skipped
Enter age (or 'done'): -5
Invalid age, skipped
Enter age (or 'done'): 30
Valid age added
Enter age (or 'done'): done

Valid ages collected: 2
Ages: [25, 30]
Average age: 27.5

**Hint:** while True with break on ""done"", continue on invalid age, collect valid ones.",,,,,,,,,,,,,,,markdown,"**Problem:** Print the first 5 even numbers from a range of 1 to 50.

**Solution:**
```python
count = 0

for num in range(1, 51):
    if num % 2 == 0:
        print(num, end=' ')
        count += 1
        if count == 5:
            break
```

**Output:**
2 4 6 8 10

**Explanation:**
- Initialize counter to track how many evens printed
- Loop through 1 to 50
- Check if number is even
- If even, print it and increment counter
- When counter reaches 5, break
- Only first 5 evens are printed: 2, 4, 6, 8, 10

**Key Concept:** Counters with break can limit output to first N matches."
